transaction_id,store_id,cashier_id,date,line_id,product_sku,quantity,unit_price,discount_applied,total
352,7,45,2025-10-10T18:36:48.982353,1070,PROD-0000558,10,264.25,18.62,2623.88
353,9,5015,2026-03-16T19:33:48.982353,1071,PROD-0000791,3,323.54,17.69,952.93
353,9,5015,2026-03-16T19:33:48.982353,1072,PROD-0000653,7,158.18,9.9,1097.36
354,9,5015,2025-06-08T00:53:48.982353,1073,PROD-0000443,10,57.69,1.48,575.42
354,9,5015,2025-06-08T00:53:48.982353,1074,PROD-0000824,2,100.12,8.8,191.44
354,9,5015,2025-06-08T00:53:48.982353,1075,PROD-0000641,6,67.5,14.93,390.07
354,9,5015,2025-06-08T00:53:48.982353,1076,PROD-0000363,5,181.41,15.47,891.58
354,9,5015,2025-06-08T00:53:48.982353,1077,PROD-0000654,3,113.45,11.53,328.82
355,1,5014,2026-01-31T18:27:48.982353,1078,PROD-0000835,8,59.37,10.33,464.63
355,1,5014,2026-01-31T18:27:48.982353,1079,PROD-0001164,8,431.45,19.42,3432.18
356,2,5012,2025-09-09T03:56:48.982353,1080,PROD-0001032,10,385.66,19.87,3836.73
356,2,5012,2025-09-09T03:56:48.982353,1081,PROD-0000567,3,183.55,15.96,534.69
356,2,5012,2025-09-09T03:56:48.982353,1082,PROD-0000067,10,98.41,11.54,972.56
356,2,5012,2025-09-09T03:56:48.982353,1083,PROD-0001019,3,132.62,3.29,394.57
357,5,5017,2026-01-09T20:25:48.982353,1084,PROD-0000451,7,123.61,6.7,858.57
357,5,5017,2026-01-09T20:25:48.982353,1085,PROD-0000542,10,257.86,0.46,2578.14
357,5,5017,2026-01-09T20:25:48.982353,1086,PROD-0000522,4,26.99,5.25,102.71
358,1,24,2026-03-28T04:04:48.982353,1087,PROD-0000010,10,121.74,0.99,1216.41
358,1,24,2026-03-28T04:04:48.982353,1088,PROD-0000802,4,334.96,18.24,1321.6
358,1,24,2026-03-28T04:04:48.982353,1089,PROD-0000284,6,457.88,8.35,2738.93
359,6,5009,2026-02-25T18:27:48.982353,1090,PROD-0000943,4,183.84,8.78,726.58
359,6,5009,2026-02-25T18:27:48.982353,1091,PROD-0000827,3,444.73,2.28,1331.91
359,6,5009,2026-02-25T18:27:48.982353,1092,PROD-0000310,2,174.47,16.2,332.74
359,6,5009,2026-02-25T18:27:48.982353,1093,PROD-0000226,1,279.28,10.33,268.95
359,6,5009,2026-02-25T18:27:48.982353,1094,PROD-0000724,5,310.97,7.56,1547.29
360,5,5006,2026-04-18T15:57:48.982353,1095,PROD-0000745,10,325.21,14.83,3237.27
360,5,5006,2026-04-18T15:57:48.982353,1096,PROD-0000400,8,303.44,7.62,2419.9
360,5,5006,2026-04-18T15:57:48.982353,1097,PROD-0000295,10,425.2,15.37,4236.63
361,6,5010,2026-04-22T18:35:48.982353,1098,PROD-0000485,1,411.8,9.42,402.38
361,6,5010,2026-04-22T18:35:48.982353,1099,PROD-0000412,4,298,12.34,1179.66
362,7,5019,2025-11-08T00:42:48.982353,1100,PROD-0000985,2,30.89,6.49,55.29
363,3,12,2026-04-01T01:57:48.982353,1101,PROD-0000680,8,295.85,2.9,2363.9
363,3,12,2026-04-01T01:57:48.982353,1102,PROD-0000995,8,428.09,2.27,3422.45
363,3,12,2026-04-01T01:57:48.982353,1103,PROD-0001197,6,328.27,7.07,1962.55
363,3,12,2026-04-01T01:57:48.982353,1104,PROD-0000826,2,137.47,6.77,268.17
363,3,12,2026-04-01T01:57:48.982353,1105,PROD-0000211,10,202.26,9.29,2013.31
364,6,5009,2025-12-28T23:38:48.982353,1106,PROD-0000302,9,481.06,10.01,4319.53
364,6,5009,2025-12-28T23:38:48.982353,1107,PROD-0000786,8,336.96,11.36,2684.32
365,6,5009,2025-08-28T16:17:48.982353,1108,PROD-0000212,5,36.9,2.04,182.46
365,6,5009,2025-08-28T16:17:48.982353,1109,PROD-0001081,10,229.35,11.24,2282.26
365,6,5009,2025-08-28T16:17:48.982353,1110,PROD-0000060,10,455.9,16.22,4542.78
365,6,5009,2025-08-28T16:17:48.982353,1111,PROD-0000270,8,142.05,12.17,1124.23
366,9,5015,2025-09-09T20:29:48.982353,1112,PROD-0000688,1,103.65,0.58,103.07
367,4,5016,2025-09-10T03:33:48.982353,1113,PROD-0000607,5,51.41,0.18,256.87
367,4,5016,2025-09-10T03:33:48.982353,1114,PROD-0001000,9,447.88,13.09,4017.83
368,8,22,2026-04-14T23:58:48.982353,1115,PROD-0001122,1,210.42,6.34,204.08
368,8,22,2026-04-14T23:58:48.982353,1116,PROD-0000242,1,476.89,0.05,476.84
368,8,22,2026-04-14T23:58:48.982353,1117,PROD-0000493,2,221.96,12.25,431.67
368,8,22,2026-04-14T23:58:48.982353,1118,PROD-0000663,1,453.72,10.15,443.57
368,8,22,2026-04-14T23:58:48.982353,1119,PROD-0000471,6,424.82,5.7,2543.22
369,9,5015,2026-02-27T17:20:48.982353,1120,PROD-0001080,8,138.37,15.29,1091.67
369,9,5015,2026-02-27T17:20:48.982353,1121,PROD-0000802,6,66.26,12.48,385.08
369,9,5015,2026-02-27T17:20:48.982353,1122,PROD-0001026,1,291.52,9.97,281.55
370,2,5012,2026-03-18T17:06:48.982353,1123,PROD-0000167,6,82.05,14.32,477.98
370,2,5012,2026-03-18T17:06:48.982353,1124,PROD-0000830,8,264.63,11.64,2105.4
370,2,5012,2026-03-18T17:06:48.982353,1125,PROD-0000244,6,183.29,1.57,1098.17
371,9,5015,2026-02-11T00:47:48.982353,1126,PROD-0000966,7,29.81,2.16,206.51
372,6,5009,2026-02-09T18:47:48.982353,1127,PROD-0000544,8,160.7,5.22,1280.38
372,6,5009,2026-02-09T18:47:48.982353,1128,PROD-0000515,5,408.46,4.41,2037.89
372,6,5009,2026-02-09T18:47:48.982353,1129,PROD-0000920,4,397.94,18.97,1572.79
373,3,12,2025-11-06T03:16:48.982353,1130,PROD-0000700,6,310.81,16.34,1848.52
373,3,12,2025-11-06T03:16:48.982353,1131,PROD-0000036,4,50.37,11.03,190.45
373,3,12,2025-11-06T03:16:48.982353,1132,PROD-0000010,7,44.92,9.46,304.98
373,3,12,2025-11-06T03:16:48.982353,1133,PROD-0000083,7,20.59,4.12,140.01
374,6,5009,2026-05-14T01:20:48.982353,1134,PROD-0000776,6,47.65,4.05,281.85
374,6,5009,2026-05-14T01:20:48.982353,1135,PROD-0000056,6,378.81,11.13,2261.73
374,6,5009,2026-05-14T01:20:48.982353,1136,PROD-0001148,5,144.06,10.12,710.18
374,6,5009,2026-05-14T01:20:48.982353,1137,PROD-0001074,7,281.91,9.84,1963.53
374,6,5009,2026-05-14T01:20:48.982353,1138,PROD-0001047,8,74.11,2.54,590.34
375,2,5012,2026-01-20T21:55:48.982353,1139,PROD-0000071,5,40.59,1.8,201.15
375,2,5012,2026-01-20T21:55:48.982353,1140,PROD-0001103,6,299.87,11.17,1788.05
376,5,5017,2025-12-13T23:21:48.982353,1141,PROD-0000063,7,444.13,19.03,3089.88
376,5,5017,2025-12-13T23:21:48.982353,1142,PROD-0000685,8,255.79,18.86,2027.46
377,9,5015,2025-08-27T22:48:48.982353,1143,PROD-0000120,7,253.26,19.66,1753.16
377,9,5015,2025-08-27T22:48:48.982353,1144,PROD-0000630,7,422.08,15.36,2939.2
377,9,5015,2025-08-27T22:48:48.982353,1145,PROD-0000458,3,144.85,11.11,423.44
377,9,5015,2025-08-27T22:48:48.982353,1146,PROD-0000138,1,308.63,11.59,297.04
377,9,5015,2025-08-27T22:48:48.982353,1147,PROD-0000696,9,228.12,3.49,2049.59
378,5,34,2026-05-23T19:44:48.982353,1148,PROD-0000306,7,365.58,7.1,2551.96
378,5,34,2026-05-23T19:44:48.982353,1149,PROD-0000953,9,22.75,3.77,200.98
378,5,34,2026-05-23T19:44:48.982353,1150,PROD-0000721,9,149.63,17.2,1329.47
378,5,34,2026-05-23T19:44:48.982353,1151,PROD-0000912,8,234.44,8.76,1866.76
378,5,34,2026-05-23T19:44:48.982353,1152,PROD-0000221,6,80.23,17.7,463.68
379,3,12,2026-05-02T22:20:48.982353,1153,PROD-0000082,7,161.18,12.56,1115.7
379,3,12,2026-05-02T22:20:48.982353,1154,PROD-0001196,1,345.66,11.36,334.3
379,3,12,2026-05-02T22:20:48.982353,1155,PROD-0000386,4,219.97,5.75,874.13
379,3,12,2026-05-02T22:20:48.982353,1156,PROD-0000612,9,248.33,19.04,2215.93
380,5,5017,2026-05-03T23:35:48.982353,1157,PROD-0000654,2,195.64,19.01,372.27
380,5,5017,2026-05-03T23:35:48.982353,1158,PROD-0000749,8,281.4,8.07,2243.13
381,4,5016,2025-10-28T20:56:48.982353,1159,PROD-0000222,8,367.68,12.98,2928.46
381,4,5016,2025-10-28T20:56:48.982353,1160,PROD-0000404,2,230.95,15.91,445.99
381,4,5016,2025-10-28T20:56:48.982353,1161,PROD-0000255,7,216.96,15.83,1502.89
381,4,5016,2025-10-28T20:56:48.982353,1162,PROD-0000414,5,274.41,3.28,1368.77
381,4,5016,2025-10-28T20:56:48.982353,1163,PROD-0000715,7,395.6,3.9,2765.3
382,7,45,2025-09-24T22:30:48.982353,1164,PROD-0000955,10,111.93,17.73,1101.57
382,7,45,2025-09-24T22:30:48.982353,1165,PROD-0000936,1,121.36,0.96,120.4
382,7,45,2025-09-24T22:30:48.982353,1166,PROD-0001140,7,497.19,7.37,3472.96
383,4,5016,2026-01-18T16:54:48.982353,1167,PROD-0000318,5,400.3,14.86,1986.64
383,4,5016,2026-01-18T16:54:48.982353,1168,PROD-0000020,7,239.34,12.49,1662.89
383,4,5016,2026-01-18T16:54:48.982353,1169,PROD-0000457,10,118.18,1.92,1179.88
384,7,5008,2025-07-31T02:21:48.982353,1170,PROD-0000096,4,178.52,18.96,695.12
384,7,5008,2025-07-31T02:21:48.982353,1171,PROD-0000108,8,378.29,10.36,3015.96
385,2,5012,2026-02-06T15:54:48.982353,1172,PROD-0000944,2,391.09,8.46,773.72
386,7,5008,2026-03-19T17:26:48.982353,1173,PROD-0000123,5,107.62,12.44,525.66
387,4,5016,2025-12-06T19:06:48.982353,1174,PROD-0001011,9,354.01,9.55,3176.54
388,4,5016,2026-03-05T23:17:48.982353,1175,PROD-0000403,2,438.12,5.81,870.43
389,2,5012,2026-06-04T22:27:48.982353,1176,PROD-0000485,4,206.63,6.35,820.17
389,2,5012,2026-06-04T22:27:48.982353,1177,PROD-0001070,9,338.42,11.5,3034.28
389,2,5012,2026-06-04T22:27:48.982353,1178,PROD-0000827,9,341.85,9.64,3067.01
389,2,5012,2026-06-04T22:27:48.982353,1179,PROD-0000140,2,104.35,8.04,200.66
390,3,5018,2026-02-20T19:14:48.982353,1180,PROD-0000427,2,481.45,16.05,946.85
390,3,5018,2026-02-20T19:14:48.982353,1181,PROD-0000109,1,162.74,16.16,146.58
390,3,5018,2026-02-20T19:14:48.982353,1182,PROD-0000104,3,256.86,11.29,759.29
390,3,5018,2026-02-20T19:14:48.982353,1183,PROD-0000799,7,303.99,9.65,2118.28
390,3,5018,2026-02-20T19:14:48.982353,1184,PROD-0000530,7,417.97,2.24,2923.55
391,1,5014,2026-02-09T21:00:48.982353,1185,PROD-0000714,3,253.81,6.69,754.74
392,3,5018,2025-10-27T17:27:48.982353,1186,PROD-0001093,5,286.97,6.39,1428.46
392,3,5018,2025-10-27T17:27:48.982353,1187,PROD-0000177,4,195.08,6.06,774.26
392,3,5018,2025-10-27T17:27:48.982353,1188,PROD-0000980,7,10.58,1.61,72.45
392,3,5018,2025-10-27T17:27:48.982353,1189,PROD-0000370,1,460.01,4.41,455.6
392,3,5018,2025-10-27T17:27:48.982353,1190,PROD-0000813,5,488.93,12.2,2432.45
393,8,22,2026-01-25T01:10:48.982353,1191,PROD-0000648,6,352.21,2.59,2110.67
393,8,22,2026-01-25T01:10:48.982353,1192,PROD-0000970,10,489.36,1.69,4891.91
393,8,22,2026-01-25T01:10:48.982353,1193,PROD-0000529,6,161.51,0.19,968.87
394,4,5016,2026-02-01T03:52:48.982353,1194,PROD-0000536,8,281.88,10.94,2244.1
394,4,5016,2026-02-01T03:52:48.982353,1195,PROD-0000363,5,141.58,11.61,696.29
394,4,5016,2026-02-01T03:52:48.982353,1196,PROD-0000676,6,39.41,3.98,232.48
395,2,5012,2025-10-14T20:48:48.982353,1197,PROD-0000123,4,279.94,6.03,1113.73
396,1,24,2025-07-28T21:32:48.982353,1198,PROD-0000740,9,101.4,12.01,900.59
397,8,22,2026-04-18T21:28:48.982353,1199,PROD-0000908,9,238.34,3.99,2141.07
397,8,22,2026-04-18T21:28:48.982353,1200,PROD-0000156,8,221.86,9.38,1765.5
398,4,5016,2026-04-15T03:51:48.982353,1201,PROD-0000311,10,229.72,11.55,2285.65
399,4,5016,2025-08-31T17:32:48.982353,1202,PROD-0000547,5,106.54,8.92,523.78
399,4,5016,2025-08-31T17:32:48.982353,1203,PROD-0000153,10,309.62,9.98,3086.22
399,4,5016,2025-08-31T17:32:48.982353,1204,PROD-0000280,8,325.45,13.43,2590.17
399,4,5016,2025-08-31T17:32:48.982353,1205,PROD-0000344,6,194.92,10.39,1159.13
399,4,5016,2025-08-31T17:32:48.982353,1206,PROD-0000461,3,141.62,8.57,416.29
400,8,22,2026-05-31T15:59:48.982353,1207,PROD-0000320,1,227.41,14.56,212.85
400,8,22,2026-05-31T15:59:48.982353,1208,PROD-0000783,4,224.41,19.06,878.58
401,5,34,2025-09-22T02:30:48.982353,1209,PROD-0000749,1,38.94,5.36,33.58
401,5,34,2025-09-22T02:30:48.982353,1210,PROD-0000034,4,452.66,18.89,1791.75
401,5,34,2025-09-22T02:30:48.982353,1211,PROD-0000174,7,84.54,7.32,584.46
401,5,34,2025-09-22T02:30:48.982353,1212,PROD-0000246,4,175.41,18.3,683.34
401,5,34,2025-09-22T02:30:48.982353,1213,PROD-0000404,8,85.24,7.28,674.64
402,5,34,2025-11-01T00:02:48.982353,1214,PROD-0000230,5,435.82,5.92,2173.18
402,5,34,2025-11-01T00:02:48.982353,1215,PROD-0000563,3,152.9,0.6,458.1
402,5,34,2025-11-01T00:02:48.982353,1216,PROD-0000554,6,123.32,2.78,737.14
402,5,34,2025-11-01T00:02:48.982353,1217,PROD-0001096,5,251.23,12.99,1243.16
402,5,34,2025-11-01T00:02:48.982353,1218,PROD-0000969,10,187.31,15.54,1857.56
403,3,5018,2026-04-15T01:33:48.982353,1219,PROD-0000219,6,222.84,4.47,1332.57
403,3,5018,2026-04-15T01:33:48.982353,1220,PROD-0000991,4,410.71,16.13,1626.71
403,3,5018,2026-04-15T01:33:48.982353,1221,PROD-0001093,9,81.76,3.81,732.03
404,6,5009,2025-06-19T00:45:48.982353,1222,PROD-0001027,9,235.15,7.61,2108.74
404,6,5009,2025-06-19T00:45:48.982353,1223,PROD-0000764,5,431.54,18.26,2139.44
404,6,5009,2025-06-19T00:45:48.982353,1224,PROD-0000095,7,198.59,12.75,1377.38
405,9,5015,2026-02-01T17:37:48.982353,1225,PROD-0000946,2,382.15,13.7,750.6
405,9,5015,2026-02-01T17:37:48.982353,1226,PROD-0000294,4,69.86,14.47,264.97
405,9,5015,2026-02-01T17:37:48.982353,1227,PROD-0000027,10,183.2,13.3,1818.7
406,5,5006,2026-05-21T02:33:48.982353,1228,PROD-0000418,7,123.65,11.64,853.91
406,5,5006,2026-05-21T02:33:48.982353,1229,PROD-0000005,3,474.64,10.95,1412.97
406,5,5006,2026-05-21T02:33:48.982353,1230,PROD-0000094,1,373.55,11.81,361.74
406,5,5006,2026-05-21T02:33:48.982353,1231,PROD-0001094,9,182,2.94,1635.06
407,8,22,2025-09-11T15:58:48.982353,1232,PROD-0001112,3,278.4,7.97,827.23
407,8,22,2025-09-11T15:58:48.982353,1233,PROD-0000456,6,275.54,19.19,1634.05
408,3,5018,2025-09-28T22:44:48.982353,1234,PROD-0000166,7,266.62,6.52,1859.82
408,3,5018,2025-09-28T22:44:48.982353,1235,PROD-0000546,5,320.79,6.54,1597.41
408,3,5018,2025-09-28T22:44:48.982353,1236,PROD-0000615,2,400.57,18.63,782.51
408,3,5018,2025-09-28T22:44:48.982353,1237,PROD-0000526,10,385.69,15.35,3841.55
409,8,22,2025-06-10T20:02:48.982353,1238,PROD-0000036,8,390.4,4.53,3118.67
409,8,22,2025-06-10T20:02:48.982353,1239,PROD-0000035,6,113.52,2.42,678.7
409,8,22,2025-06-10T20:02:48.982353,1240,PROD-0000500,10,332.42,10.4,3313.8
409,8,22,2025-06-10T20:02:48.982353,1241,PROD-0000827,6,212.46,9.44,1265.32
410,2,5012,2026-03-01T23:00:48.982353,1242,PROD-0000555,3,328.1,4.34,979.96
410,2,5012,2026-03-01T23:00:48.982353,1243,PROD-0000252,10,360.77,19.93,3587.77
410,2,5012,2026-03-01T23:00:48.982353,1244,PROD-0000373,9,366.42,13.84,3283.94
410,2,5012,2026-03-01T23:00:48.982353,1245,PROD-0001166,2,289.74,5.55,573.93
410,2,5012,2026-03-01T23:00:48.982353,1246,PROD-0001029,7,457.77,6.51,3197.88
411,3,5018,2025-08-31T04:32:48.982353,1247,PROD-0001163,4,276.34,14.2,1091.16
411,3,5018,2025-08-31T04:32:48.982353,1248,PROD-0000919,6,299.47,1.46,1795.36
412,7,5019,2025-12-06T23:03:48.982353,1249,PROD-0000104,4,70.37,9.36,272.12
412,7,5019,2025-12-06T23:03:48.982353,1250,PROD-0001046,3,302.51,6.52,901.01
412,7,5019,2025-12-06T23:03:48.982353,1251,PROD-0000967,9,103.89,5.92,929.09
413,6,5010,2025-11-20T18:03:48.982353,1252,PROD-0000817,1,251.93,12.16,239.77
413,6,5010,2025-11-20T18:03:48.982353,1253,PROD-0000969,8,172.35,14.5,1364.3
413,6,5010,2025-11-20T18:03:48.982353,1254,PROD-0000904,9,93.53,3,838.77
413,6,5010,2025-11-20T18:03:48.982353,1255,PROD-0000270,8,10.2,3.04,78.56
413,6,5010,2025-11-20T18:03:48.982353,1256,PROD-0000047,8,376.2,1.05,3008.55
414,7,45,2025-07-30T19:03:48.982353,1257,PROD-0000328,6,435.85,0.27,2614.83
414,7,45,2025-07-30T19:03:48.982353,1258,PROD-0000517,4,191.73,5.61,761.31
414,7,45,2025-07-30T19:03:48.982353,1259,PROD-0000285,3,219.5,12.91,645.59
415,2,5012,2025-08-12T22:51:48.982353,1260,PROD-0000445,5,176.75,14.8,868.95
415,2,5012,2025-08-12T22:51:48.982353,1261,PROD-0001132,9,196.01,8.93,1755.16
415,2,5012,2025-08-12T22:51:48.982353,1262,PROD-0000535,2,343.29,1.4,685.18
415,2,5012,2025-08-12T22:51:48.982353,1263,PROD-0000173,3,73.99,15.79,206.18
416,6,5009,2026-04-13T01:51:48.982353,1264,PROD-0001176,4,28.29,7.74,105.42
416,6,5009,2026-04-13T01:51:48.982353,1265,PROD-0000655,1,483.09,11.56,471.53
416,6,5009,2026-04-13T01:51:48.982353,1266,PROD-0000549,5,330.78,6,1647.9
416,6,5009,2026-04-13T01:51:48.982353,1267,PROD-0001149,10,12.13,2.9,118.4
416,6,5009,2026-04-13T01:51:48.982353,1268,PROD-0000623,2,499.34,20,978.68
417,1,5007,2026-05-29T16:46:48.982353,1269,PROD-0000549,4,224.6,16.45,881.95
417,1,5007,2026-05-29T16:46:48.982353,1270,PROD-0000333,9,96.5,10.04,858.46
418,6,5010,2025-06-26T02:34:48.982353,1271,PROD-0000712,4,131.69,13.32,513.44
418,6,5010,2025-06-26T02:34:48.982353,1272,PROD-0000776,1,277.94,18.52,259.42
418,6,5010,2025-06-26T02:34:48.982353,1273,PROD-0001077,10,198.85,1.8,1986.7
418,6,5010,2025-06-26T02:34:48.982353,1274,PROD-0000274,1,497.13,10.87,486.26
418,6,5010,2025-06-26T02:34:48.982353,1275,PROD-0000818,9,111.46,0.55,1002.59
419,4,5016,2025-10-04T03:01:48.982353,1276,PROD-0000925,3,228.09,8.01,676.26
419,4,5016,2025-10-04T03:01:48.982353,1277,PROD-0000754,1,410.65,12.48,398.17
420,6,5010,2026-04-06T03:56:48.982353,1278,PROD-0000953,1,100.64,15.49,85.15
420,6,5010,2026-04-06T03:56:48.982353,1279,PROD-0000904,9,229.17,11.81,2050.72
421,7,45,2025-06-22T22:30:48.982353,1280,PROD-0000214,2,11.77,3.16,20.38
421,7,45,2025-06-22T22:30:48.982353,1281,PROD-0000257,1,282.08,3.01,279.07
421,7,45,2025-06-22T22:30:48.982353,1282,PROD-0000383,1,220.53,7.49,213.04
422,2,5012,2025-11-17T16:14:48.982353,1283,PROD-0001197,1,153.49,6.39,147.1
422,2,5012,2025-11-17T16:14:48.982353,1284,PROD-0000981,9,16.34,1.66,145.4
422,2,5012,2025-11-17T16:14:48.982353,1285,PROD-0000472,7,72.3,1.56,504.54
423,1,10,2026-04-07T19:06:48.982353,1286,PROD-0000495,2,428.73,13.76,843.7
423,1,10,2026-04-07T19:06:48.982353,1287,PROD-0001024,7,200.4,1.82,1400.98
423,1,10,2026-04-07T19:06:48.982353,1288,PROD-0000757,7,126.56,4.56,881.36
423,1,10,2026-04-07T19:06:48.982353,1289,PROD-0000098,3,92.86,18.72,259.86
423,1,10,2026-04-07T19:06:48.982353,1290,PROD-0001068,5,261.46,17.46,1289.84
424,4,5016,2025-06-23T17:11:48.982353,1291,PROD-0000788,8,401.23,15.71,3194.13
424,4,5016,2025-06-23T17:11:48.982353,1292,PROD-0000270,6,230.6,17.94,1365.66
424,4,5016,2025-06-23T17:11:48.982353,1293,PROD-0000337,10,385.77,17.62,3840.08
425,7,5011,2026-04-03T02:03:48.982353,1294,PROD-0000154,10,296.53,17.37,2947.93
425,7,5011,2026-04-03T02:03:48.982353,1295,PROD-0000512,7,196.39,14.73,1360
425,7,5011,2026-04-03T02:03:48.982353,1296,PROD-0001073,7,255.91,6.26,1785.11
425,7,5011,2026-04-03T02:03:48.982353,1297,PROD-0000248,2,428.65,14.69,842.61
425,7,5011,2026-04-03T02:03:48.982353,1298,PROD-0000607,3,227.95,9.53,674.32
426,6,5009,2025-11-22T23:42:48.982353,1299,PROD-0000096,10,208.65,0.89,2085.61
426,6,5009,2025-11-22T23:42:48.982353,1300,PROD-0000394,9,196.29,6.08,1760.53
426,6,5009,2025-11-22T23:42:48.982353,1301,PROD-0000916,4,121.19,3.25,481.51
427,8,22,2025-12-04T17:27:48.982353,1302,PROD-0001067,8,118.53,8.5,939.74
427,8,22,2025-12-04T17:27:48.982353,1303,PROD-0000513,6,291.91,10.31,1741.15
427,8,22,2025-12-04T17:27:48.982353,1304,PROD-0000529,1,76.31,14.71,61.6
427,8,22,2025-12-04T17:27:48.982353,1305,PROD-0000831,8,104.41,15.16,820.12
427,8,22,2025-12-04T17:27:48.982353,1306,PROD-0000954,8,264.07,9.6,2102.96
428,9,5015,2025-08-16T15:55:48.982353,1307,PROD-0000260,2,165.58,9.59,321.57
428,9,5015,2025-08-16T15:55:48.982353,1308,PROD-0000398,2,130.88,0.52,261.24
429,1,5014,2025-10-09T17:32:48.982353,1309,PROD-0000832,10,480.62,2.55,4803.65
430,3,12,2025-12-03T22:24:48.982353,1310,PROD-0000465,8,311.12,12.4,2476.56
430,3,12,2025-12-03T22:24:48.982353,1311,PROD-0000270,9,147.41,14.88,1311.81
430,3,12,2025-12-03T22:24:48.982353,1312,PROD-0000564,9,152.69,9.84,1364.37
431,8,22,2026-03-10T23:37:48.982353,1313,PROD-0000917,1,412.3,9.63,402.67
431,8,22,2026-03-10T23:37:48.982353,1314,PROD-0000977,8,28.78,5.77,224.47
431,8,22,2026-03-10T23:37:48.982353,1315,PROD-0000338,6,433.38,7.74,2592.54
431,8,22,2026-03-10T23:37:48.982353,1316,PROD-0001026,9,211.24,6.3,1894.86
432,7,5011,2025-11-08T03:23:48.982353,1317,PROD-0000979,10,450.14,7.23,4494.17
433,6,5010,2026-04-07T20:15:48.982353,1318,PROD-0000355,6,65.36,1.68,390.48
433,6,5010,2026-04-07T20:15:48.982353,1319,PROD-0000606,10,232.92,7.63,2321.57
433,6,5010,2026-04-07T20:15:48.982353,1320,PROD-0001126,3,441.53,17.46,1307.13
433,6,5010,2026-04-07T20:15:48.982353,1321,PROD-0001155,1,82.41,12.5,69.91
434,1,24,2026-04-18T15:48:48.982353,1322,PROD-0000382,6,265.56,16.94,1576.42
434,1,24,2026-04-18T15:48:48.982353,1323,PROD-0000164,7,416.85,14.89,2903.06
434,1,24,2026-04-18T15:48:48.982353,1324,PROD-0001020,7,270.22,5.06,1886.48
435,6,5009,2025-12-14T18:22:48.982353,1325,PROD-0000491,2,220.24,4.85,435.63
435,6,5009,2025-12-14T18:22:48.982353,1326,PROD-0001006,8,277.16,17.28,2200
436,6,5010,2025-10-20T15:45:48.982353,1327,PROD-0000544,4,327.96,6.02,1305.82
436,6,5010,2025-10-20T15:45:48.982353,1328,PROD-0000662,9,409.38,15.9,3668.52
436,6,5010,2025-10-20T15:45:48.982353,1329,PROD-0000389,4,415.65,11.95,1650.65
437,7,5011,2025-11-07T22:54:48.982353,1330,PROD-0000901,9,334.82,17.31,2996.07
437,7,5011,2025-11-07T22:54:48.982353,1331,PROD-0000610,4,16.92,4.33,63.35
437,7,5011,2025-11-07T22:54:48.982353,1332,PROD-0001182,5,45.73,13.63,215.02
438,1,5007,2025-07-06T01:41:48.982353,1333,PROD-0000165,6,383.4,7.07,2293.33
438,1,5007,2025-07-06T01:41:48.982353,1334,PROD-0001008,2,153.98,16.67,291.29
438,1,5007,2025-07-06T01:41:48.982353,1335,PROD-0000238,8,168.59,15.51,1333.21
439,8,22,2025-06-06T16:05:48.982353,1336,PROD-0000552,2,356,9.94,702.06
439,8,22,2025-06-06T16:05:48.982353,1337,PROD-0000019,3,267.67,11.14,791.87
439,8,22,2025-06-06T16:05:48.982353,1338,PROD-0000737,9,426.14,19.93,3815.33
440,9,5015,2025-11-12T23:27:48.982353,1339,PROD-0000384,7,272.67,1.27,1907.42
440,9,5015,2025-11-12T23:27:48.982353,1340,PROD-0000593,6,39.88,7.02,232.26
440,9,5015,2025-11-12T23:27:48.982353,1341,PROD-0000972,4,136.35,16.25,529.15
440,9,5015,2025-11-12T23:27:48.982353,1342,PROD-0000802,7,7.98,2.22,53.64
440,9,5015,2025-11-12T23:27:48.982353,1343,PROD-0001045,3,423.98,7.17,1264.77
441,2,5012,2025-08-06T18:36:48.982353,1344,PROD-0000029,7,345.05,8.64,2406.71
441,2,5012,2025-08-06T18:36:48.982353,1345,PROD-0000562,1,87.59,6.61,80.98
442,8,22,2025-12-01T19:13:48.982353,1346,PROD-0000531,7,461.96,11.59,3222.13
443,6,5009,2026-02-08T17:43:48.982353,1347,PROD-0000200,7,358.65,19.49,2491.06
443,6,5009,2026-02-08T17:43:48.982353,1348,PROD-0000516,10,210.19,14.01,2087.89
443,6,5009,2026-02-08T17:43:48.982353,1349,PROD-0000623,5,157.76,3.7,785.1
443,6,5009,2026-02-08T17:43:48.982353,1350,PROD-0001104,8,356.37,12.1,2838.86
443,6,5009,2026-02-08T17:43:48.982353,1351,PROD-0000465,6,193.2,19.05,1140.15
444,8,22,2025-11-11T02:40:48.982353,1352,PROD-0001096,5,193.33,14.22,952.43
444,8,22,2025-11-11T02:40:48.982353,1353,PROD-0000336,7,321.62,4.76,2246.58
445,2,5012,2026-01-03T17:14:48.982353,1354,PROD-0000857,8,74.39,7.65,587.47
445,2,5012,2026-01-03T17:14:48.982353,1355,PROD-0000225,5,87.57,18.2,419.65
446,8,22,2025-12-03T22:29:48.982353,1356,PROD-0000439,6,222.12,16.19,1316.53
446,8,22,2025-12-03T22:29:48.982353,1357,PROD-0000637,5,225.93,11.73,1117.92
446,8,22,2025-12-03T22:29:48.982353,1358,PROD-0000115,9,245.51,4.73,2204.86
